timestamp,activity,x_gyro,y_gyro,z_gyro,x_accel,y_accel,z_accel
55142,walking,-1316,4492,-15536,-4818,5781,-5528
55643,walking,444,3552,-19712,987,-2218,-1485
56144,walking,-452,4636,-18600,-17045,-3900,4224
56645,walking,-544,6032,-12976,7381,8726,-16231
57146,walking,-1944,4540,-18308,-817,1434,-7653
57647,walking,-4664,4416,-17540,-13888,-4727,10232
58148,walking,-1552,2600,-14184,2673,11161,-14642
58649,walking,-5096,2808,-17060,1791,-6255,-13829
59150,walking,-1888,4336,-19728,-1546,3779,3520
59651,walking,-4164,3284,-17640,-6048,-10569,3007
60152,walking,-396,6232,-16148,11525,11185,-11424
60653,walking,6356,3944,-17600,-387,10233,271
61154,walking,-240,3672,-18292,-19218,-9114,-5106
61655,walking,-6132,6104,-23000,18850,26840,-13011
62156,walking,964,5752,-16276,-11691,-1424,6549
62657,walking,-720,4504,-13592,3402,3095,-2195
63158,walking,-3892,4904,-24508,-5830,15746,-13680
63659,walking,-2124,1768,-16876,-4444,-2684,4221
64160,walking,-5852,3612,-12536,413,-5378,11208
64661,walking,-2472,1468,-12536,14771,3812,-7376
65162,walking,2352,6588,-16720,-9763,-9322,2901
65663,walking,32767,-32232,-32768,-32768,-32768,-32768
66164,walking,-864,5924,-19520,-229,-696,965
66665,walking,-1824,2784,-16480,2021,4586,1430
67166,walking,-5372,1092,-19912,-4030,-3555,9201
67667,walking,3576,2244,-18180,10219,5219,762
68168,walking,7744,1004,-18480,2058,12549,11986
68669,walking,5828,1088,-19332,-17659,2873,12570
69170,walking,2644,280,-18148,3320,-9185,-9522
69671,walking,3352,4728,-17360,-2281,4180,4993
70172,walking,-3076,2348,-16416,-13327,-7402,24978
70673,walking,5480,1756,-18912,2370,-11322,14553
71174,walking,104,4848,-16700,3980,-1130,2783
71675,walking,236,1552,-20804,-5514,-2412,2844
72176,walking,1180,1712,-16576,-11633,-1965,-1957
72677,walking,1324,1928,-13792,10425,1470,-3052
73178,walking,5420,2332,-14636,8078,-5267,-10152
73679,walking,3024,1432,-19652,-12783,3498,3779
74180,walking,6988,1640,-13684,15185,-2260,-9984
74681,walking,4124,2812,-11628,7829,-7337,-14995
75182,walking,2200,4088,-18380,-5435,-2334,9889
75683,walking,2396,2344,-15464,-9899,-1637,-4821
76184,walking,-5688,3512,-23660,9976,11581,-16633
76685,walking,3512,1824,-20500,5073,-57,5804
77186,walking,1872,916,-18700,-7003,-976,6257
77687,walking,3676,744,-15252,5796,-1655,-366
78188,walking,1088,1980,-16256,685,775,-7078
78689,walking,6056,840,-22052,-1363,1745,4715
79190,walking,1988,-1996,-14288,-7985,10945,-1635
79691,walking,1484,1096,-19920,10330,1822,-10953
80192,walking,7956,1324,-15356,-3215,-3684,209
80693,walking,-760,2612,-18788,-8260,-522,10872
81194,walking,4592,1608,-14060,352,-1714,1196
81695,walking,540,2216,-18052,6491,197,-4160
82196,walking,3004,1232,-18028,-5941,-384,7388
82697,walking,68,5012,-15640,-577,-2850,11955
83198,walking,3544,1296,-16712,5185,2312,-5450
83699,walking,2080,840,-17612,8588,1263,-6887
84200,walking,3020,1720,-16068,-3327,-734,2585
84701,walking,2556,2424,-17592,-9438,-323,3950
85202,walking,4552,2304,-19012,11860,5044,-6465
85703,walking,-60,-744,-16608,7297,2212,-10721
86204,walking,7788,-2052,-17688,5975,-4588,-5479
86705,walking,6792,-3336,-14820,-15733,612,3299
87206,walking,10096,-3144,-15632,9392,427,5154
87707,walking,5728,-1620,-12504,6880,-4567,-14018
88208,walking,3708,3684,-22788,-14939,5033,13544
88709,walking,5208,1216,-17160,-2033,-6938,3609
89210,walking,4356,3860,-18016,11092,2473,12771
89711,walking,-2236,1696,-23336,-13404,1681,6369
90212,walking,3596,2132,-18352,14007,6483,-3819
90713,walking,4788,908,-16968,7091,-4045,-1852
91214,walking,1180,-348,-16528,-11409,7229,13884
91715,walking,6456,-632,-13996,5147,-7972,894
92216,walking,3188,1592,-18344,-380,-7941,-13109
92717,walking,3504,36,-16084,-7473,1942,19711
93218,walking,220,-1112,-17012,-9774,-4007,-581
93719,walking,4220,2956,-19488,8024,-168,9354
94220,walking,668,-1348,-17688,-12774,1940,13143
94721,walking,720,-1764,-17096,-5324,1538,9818
95222,walking,3836,-1812,-18724,5651,3471,-4539
95723,walking,1656,1484,-16880,719,-178,-1132
96224,walking,920,1040,-17604,-14684,2356,10176
96725,walking,1276,780,-19540,22744,95,-11899
97226,walking,5160,-1756,-14632,-274,-3591,-5454
97727,walking,3536,-2440,-20168,-3684,3045,5506
98228,walking,3648,-240,-15724,15614,3592,-7906
98729,walking,5036,-640,-9500,-5962,-2003,-10994
99230,walking,5104,2316,-14388,-14090,1814,1566
99731,walking,5184,1368,-13404,6061,243,-8573
100232,walking,2060,1652,-19648,1520,1355,-15818
100733,walking,5504,4488,-15496,2481,-4156,-6560
101234,walking,4784,-1344,-15664,-3995,3827,-8348
101735,walking,2304,-36,-24772,14679,2292,-12341
102236,walking,7432,-4180,-11660,2965,-5496,-7800
102737,walking,4256,-4752,-12452,-2206,1034,10865
103238,walking,-5308,-3160,-18512,-8170,311,11962
103739,walking,-3592,-2072,-20600,-7362,-11223,9061
104240,walking,-1708,584,-19980,9416,9370,-8968
104741,walking,1172,1436,-17040,4031,-2351,1638
105242,walking,336,-1792,-19204,-5003,-97,3161
105743,walking,-680,604,-17084,-10930,-3346,8845
106244,walking,-252,-1768,-19972,7630,11625,-20883
106745,walking,2280,296,-17440,11233,-2196,-13454
107246,walking,616,-224,-20128,-9764,91,4757
107747,walking,2492,288,-12124,6515,670,-3496
108248,walking,-300,-440,-13536,-2536,2177,-16075
108749,walking,3104,3944,-21680,224,5160,5576
109250,walking,980,780,-16552,-4982,-8424,16439
109751,walking,4432,-148,-20228,16206,2526,-8253
110252,walking,4692,428,-15092,-297,-1083,6360
110753,walking,1616,3128,-16112,-11102,2136,7599
111254,walking,4416,1676,-20636,12918,9617,6458
111755,walking,1128,1708,-17872,-17730,-1159,13236
112256,walking,1264,-412,-15780,12416,-7541,-10525
112757,walking,-52,3068,-18156,-2363,11619,13608
113258,walking,-9040,5400,-24200,-15595,12187,10938
113759,walking,6812,-132,-20256,3835,-23251,26518
114260,walking,-5280,7760,-9816,175,-7013,21477
114761,walking,-4264,1088,-22444,20490,14834,-20985
115262,walking,2872,4784,-22952,9009,-6731,-17561
115763,walking,3452,-892,-15164,-10269,-4216,-1698
116264,walking,20,528,-13808,7409,1916,-6981
116765,walking,3200,924,-23004,-23608,-7929,11559
117266,walking,2352,164,-27932,24110,17034,-12512
117767,walking,3156,7060,-12196,-10004,-10319,-9974
118268,walking,3660,-116,-13196,2710,2877,1757
118769,walking,3616,7688,-16300,-876,-1442,15058
119270,walking,-7936,5856,-24584,-23481,-3942,12120
119771,walking,6188,3376,-22728,25137,11887,-9476
120272,walking,1508,-276,-18900,-14896,-6499,8970
120773,walking,5048,-2220,-16600,18902,1505,2324
121274,walking,5616,-1180,-21588,-15702,634,-3502
121775,walking,1900,-4164,-20048,14979,23083,-19377
122276,walking,4048,2468,-15536,7580,-14513,-18847
122777,walking,6512,-1876,-18852,-15950,-4328,-11060
123278,walking,3344,1640,-27180,32767,16945,-4856
123779,walking,10296,-5300,-14992,-16618,-8314,9716
124280,walking,5020,-4176,-18380,8556,2285,-6322
124781,walking,2488,-3564,-21588,-18412,-13120,17770
125282,walking,1484,12,-16056,6515,6951,-2253
125783,walking,-1288,5884,-15048,-7424,2932,7498
126284,walking,592,-636,-22580,-14816,2327,4174
126785,walking,3800,1796,-20940,19839,1150,-3287
127286,walking,1056,-180,-20880,-23417,-1665,10483
127787,walking,5652,-1248,-21108,22465,10339,-8058
128288,walking,4232,1876,-14972,-14753,-9501,852
128789,walking,3344,-1008,-12252,5252,5063,-7669
129290,walking,1404,5348,-18776,7996,-7525,878
129791,walking,1556,1468,-19636,-11804,5693,18694
130292,walking,4976,-916,-19096,19832,1535,-2107
130793,walking,1804,-1256,-18344,-2494,6341,5871
131294,walking,5672,-1756,-17380,5087,-4600,-6276
131795,walking,2924,736,-16188,-8751,1703,11799
132296,walking,1936,-3388,-15008,-2199,-9131,1120
132797,walking,8032,3696,-19036,5359,-18749,6978
133298,walking,156,-76,-21072,-15115,1491,5947
133799,walking,5680,-2396,-19240,23231,5080,-5626
134300,walking,6616,-660,-15412,8888,289,-17334
134801,walking,4204,-1032,-18192,-17467,-778,-2766
135302,walking,3936,2580,-18332,24763,1737,2585
135803,walking,8800,1556,-20888,-5941,1842,4164
136304,walking,3360,-3640,-14920,-14269,-7477,-4553
136805,walking,5976,3408,-23108,11469,-1281,10827
137306,walking,2684,1308,-20772,-23374,6318,6421
137807,walking,4984,-1352,-13728,11828,-9737,1710
138308,walking,3264,4216,-14484,2944,2569,6283
138809,walking,-468,-944,-19512,-13283,9879,9218
139310,walking,7676,1680,-15000,23381,-6229,-1601
139811,walking,2348,-356,-20912,-17463,7362,3587
140312,walking,3672,-976,-14484,-15675,-7376,-728
140813,walking,3516,2216,-25008,16589,4230,-4714
141314,walking,3644,1036,-21104,-14804,3474,7023
141815,walking,1544,-2764,-11540,-4096,-12886,-5946
142316,walking,2740,1536,-14208,7243,80,-12368
142817,walking,2200,-384,-15416,-10967,-3611,13154
143318,walking,2980,-2512,-15820,10619,-4716,8840
143819,walking,5056,3948,-15696,2099,8732,11715
144320,walking,-4216,4396,-23648,-16443,6571,9890
144821,walking,6740,1176,-16092,12382,-17329,8068
145322,walking,2344,3152,-18460,1631,-400,1524
145823,walking,-600,468,-25144,-14530,-8153,1511
146324,walking,-4396,4608,-8352,-1212,13840,16258
146825,walking,5956,4236,-21080,16498,-5554,4208
147326,walking,8444,2844,-27552,-25136,1913,-6700
147827,walking,4412,4376,-20860,27208,4175,-3680
148328,walking,3128,4864,-16944,6399,-4990,-12499
148829,walking,4284,2840,-24240,-17541,-9766,-1621
149330,walking,2924,2792,-22664,18103,12756,-2710
149831,walking,4092,-732,-15328,5683,-5972,-4028
150332,walking,3896,236,-23092,-18451,2081,5542
150833,walking,4648,3508,-12056,12316,-8144,-11092
151334,walking,2104,108,-12648,981,-7255,1133
151835,walking,4692,3756,-18076,-21775,15462,22506
152336,walking,3772,3364,-14564,13063,-19103,-23044
152837,walking,-988,860,-14556,4556,-3125,-7092
153338,walking,3348,-20,-15640,-11944,-93,6961
153839,walking,5240,948,-10340,6688,-965,-1150
154340,walking,3220,3372,-14968,12845,-8609,-7268
154841,walking,1864,3388,-16392,-19105,5312,4782
155342,walking,2068,4804,-11736,12238,-14477,-5558
155843,walking,3052,2248,-14424,8329,-5415,-7782
156344,walking,5964,-12,-16612,-16709,39,7928
156845,walking,5040,724,-10048,16064,-10407,-15333
157346,walking,1708,-2712,-22200,2712,2630,-16064
157847,walking,2620,544,-20116,-9482,-3070,3073
158348,walking,1276,4408,-15644,-7701,3861,5587
158849,walking,1468,2100,-18612,489,2131,-6300
159350,walking,8768,5216,-18500,-3415,9035,5726
159851,walking,3012,72,-16704,-19559,-4533,49
160352,walking,2888,2784,-18860,15188,9340,-9743
160853,walking,6576,3892,-19196,6873,-8343,1739
161354,walking,2476,2096,-18344,-19849,-4671,-9157
161855,walking,1384,3716,-24980,14508,19790,-5618
162356,walking,4612,2012,-17264,10878,-6883,-8248
162857,walking,3848,88,-19640,-14364,-265,1512
163358,walking,4244,2296,-20984,18417,10092,-5590
163859,walking,4840,-776,-14612,-3244,-8020,-3469
164360,walking,3256,884,-18936,-2333,4151,8940
164861,walking,3832,-2104,-16224,-4357,-11114,-5167
165362,walking,1996,-632,-15436,2401,7816,-6815
165863,walking,6776,2912,-15696,-10413,6094,14705
166364,walking,2004,1456,-19372,-13610,-5723,-923
166865,walking,4424,2604,-16240,16801,7907,-6508
167366,walking,6248,1624,-17960,-2287,281,5158
167867,walking,1812,1516,-16844,-11195,1902,3753
168368,walking,4036,5320,-12868,4857,2888,12335
168869,walking,3304,-16,-18928,-3778,-3869,-504
169370,walking,2132,1848,-16240,-9711,2532,1258
169871,walking,4348,168,-13904,-187,1076,7293
170372,walking,4724,2104,-19412,5005,498,1782
170873,walking,4080,4572,-21728,-23535,3685,4604
171374,walking,6632,5800,-9412,4922,-592,2044
171875,walking,3900,1156,-20564,3303,2046,4543
172376,walking,-644,644,-16008,-9802,-1236,11085
172877,walking,1132,1376,-15340,-6130,6898,-396
173378,walking,3560,1340,-25364,4234,2916,2693
173879,walking,-1272,-1888,-21464,-9295,1905,6686
174380,walking,3720,-1152,-16324,-1204,-2270,17093
174881,walking,1568,696,-15936,-8188,6268,23869
175382,walking,3500,-2804,-16892,-3774,-8139,176
175883,walking,1076,-1100,-18744,6726,-499,-1515
176384,walking,3204,-3556,-21940,2046,-6217,3790
176885,walking,4636,3004,-20872,-14993,11180,15831
177386,walking,3848,604,-10960,3468,-6985,-11165
177887,walking,820,5948,-17108,6534,7008,-7016
178388,walking,7424,2980,-20060,5828,-178,-3400
178889,walking,1884,416,-17808,-18227,-4257,-36
179390,walking,2120,1992,-21364,1123,6904,-1237
179891,walking,8448,-168,-20500,-5606,3976,1863
180392,walking,3848,-568,-15788,-11199,-2624,-2937
180893,walking,5084,2144,-19416,3191,2787,-2117
181394,walking,6656,4412,-15308,-4534,-7093,12217
181895,walking,1852,-1284,-14588,-8674,-4001,-2692
182396,walking,3016,1180,-20396,8042,-2937,-9290
182897,walking,3244,1796,-14068,-14242,1098,9593
183398,walking,3036,-2096,-13716,6260,-6492,-2616
183899,walking,1580,564,-15544,10127,3036,-1385
184400,walking,6008,-1316,-19472,-23070,2037,17161
184901,walking,5152,1688,-19240,16640,546,-2153
185402,walking,4748,828,-17008,-8614,-2549,-8723
185903,walking,6420,32,-19908,-16407,492,8129
186404,walking,2112,-2240,-20368,14978,11578,-11691
186905,walking,4076,1320,-21408,23079,-611,-13359
187406,walking,492,2120,-23856,-25512,2417,5754
187907,walking,4580,3408,-15012,18927,7046,-1453
188408,walking,2936,2120,-20252,-12698,-780,-179
188909,walking,-3072,1112,-15812,-14233,-4404,13135
189410,walking,1796,40,-21468,4746,-40,631
189911,walking,2884,-436,-20396,-17534,4278,15011
190412,walking,1668,-764,-15568,3386,-11088,-6768
190913,walking,2700,2336,-11956,-1175,766,-4587
191414,walking,4364,-15920,-32768,32767,32767,-23263
191915,walking,1820,784,-26904,21296,14190,-17220
192416,walking,2324,5780,-16784,11370,-10290,-14192
192917,walking,4468,1048,-16504,-13343,-1773,8221
193418,walking,1112,3184,-10424,-1161,-9309,-327
193919,walking,-5744,1992,-20588,-4415,-3762,816
194420,walking,1944,-640,-13044,6462,10219,7944
194921,walking,972,92,-21120,3065,1605,-12351
195422,walking,4076,-136,-13376,-5107,2348,3037
195923,walking,-1824,-568,-17256,12315,-8741,-13369
196424,walking,-2296,-2036,-16884,-4769,-1672,1309
196925,walking,-1796,-1872,-17884,3841,11638,-6318
197426,walking,3508,-3836,-15164,-1130,-234,-12736
197927,walking,736,-3396,-16656,8917,-2737,-14369
198428,walking,3396,2476,-19380,914,-4364,-4708
198929,walking,1996,-2956,-12480,1062,-613,8006
199430,walking,10232,-15308,-19372,-2800,6549,24986
199931,walking,-1516,-4156,-16340,2578,-2389,-2896
200432,walking,5748,-6360,-11136,1566,-6507,1651
200933,walking,-3368,-7972,-23752,-2819,442,-912
201434,walking,-3888,244,-19672,-14223,-1232,-3953
201935,walking,1140,940,-18988,7700,-3251,-9948
202436,walking,-728,392,-16228,-12648,-7633,8079
202938,walking,-28,-872,-13844,4568,-355,695
203439,walking,340,-3712,-14100,3527,-1521,15466
203940,walking,2156,-5684,-17364,-15518,546,-14348
204441,walking,504,-2284,-11916,603,-10018,-681
204942,walking,-3108,-2516,-18500,-6802,6364,-5333
205443,walking,-484,820,-17976,-1240,-2143,12405
205944,walking,240,820,-14844,-4753,-6671,-15891
206445,walking,-64,664,-16608,6872,-934,1958
206946,walking,-712,792,-16000,-13033,929,19794
207447,walking,2204,-1304,-17668,4243,-13051,5565
207948,walking,2320,1360,-10648,1291,3952,7501
208449,walking,5544,-332,-20276,-13434,-745,7303
208950,walking,3404,1648,-15668,4042,-6132,954
209451,walking,2360,2356,-17240,-6,2839,7338
209952,walking,4460,-680,-20116,-10389,2596,14205
210453,walking,4900,2688,-20592,11212,-2560,-12584
210954,walking,892,-336,-17124,-791,-853,-2208
211455,walking,1384,4480,-23168,-9127,7756,-2604
211956,walking,5060,4488,-25088,19405,12064,-4294
212457,walking,4668,2120,-17392,5993,78,-3707
212958,walking,1664,1444,-21904,-11345,4052,16248
213459,walking,8136,1784,-23400,17137,3653,-9120
213960,walking,4260,896,-18308,585,-2462,-6822
214461,walking,1088,572,-20716,-9189,7811,16252
214962,walking,4280,1432,-17896,18052,-3641,-3113
215463,walking,1344,-336,-16556,-7195,5300,21404
215964,walking,3252,-3428,-21296,1165,-9710,-1109
216465,walking,1448,-1120,-22256,-4809,-416,2397
216966,walking,5164,-1180,-17564,8312,2420,5679
217467,walking,4116,292,-17804,-1522,1803,2068
217968,walking,3620,520,-16160,9046,6040,1245
218469,walking,1144,20,-12740,-1544,211,6165
218970,walking,2108,-108,-18936,-9011,3680,10082
219471,walking,1220,1632,-13204,18963,-11238,-7684
219972,walking,-1716,768,-16340,-4178,-4605,-10385
220473,walking,-52,3612,-23860,-18366,3569,10291
220974,walking,-580,620,-21756,274,14870,-12617
221475,walking,2784,1432,-18600,6945,-2694,-5610
221976,walking,-104,-10672,-28628,-32768,-19656,32767
222477,walking,-3668,3704,-25168,11862,19503,-27264
222978,walking,-2068,-3516,-15584,16140,-656,-15166
223479,walking,-2072,4620,-21912,-12306,11244,31275
223980,walking,2416,-1280,-15960,13267,-428,-32768
224481,walking,-14268,5756,-17164,-11995,-668,-2459
224982,walking,-8356,13952,576,9309,-6981,-15222
225483,walking,-3460,2368,-28392,8311,32767,-9232
225984,walking,-4872,3772,-13916,-131,6824,-1092
226485,walking,-4912,1732,-15780,-10721,-10511,10570
226986,walking,-4068,-964,-17248,2789,11012,-13296
227487,walking,-1492,-3832,-17484,-6604,3459,-1976
227988,walking,-2036,-4180,-17904,-6344,-11661,1684
228489,walking,76,-1444,-19164,-13475,-2012,-32768
228990,walking,-8128,2100,-23068,5914,8464,616
229491,walking,-1200,1732,-13052,-3090,-6654,-7622
229992,walking,-3904,-976,-19020,-3362,1215,-11591
230493,walking,-7580,1376,-19428,1774,-785,7594
230994,walking,-1448,-2356,-14732,-1592,-8923,-947
231495,walking,-6180,364,-22080,-8808,7796,-13446
231996,walking,-4004,2664,-16692,-2381,-8671,1560
232497,walking,-1444,-1408,-12036,2388,-3947,-1227
232998,walking,-1352,1276,-10912,3679,907,-312
233499,walking,-2380,-1564,-15308,-5606,-7410,16432
234000,walking,-2924,1644,-17040,13054,4796,-450
234501,walking,-2848,1400,-13192,1044,1880,3625
235002,walking,-7468,380,-17856,-5314,-12038,15360
235503,walking,-4080,2292,-20508,12561,7655,-602
236004,walking,-3832,1620,-18216,4655,3266,2628
236505,walking,-5676,328,-16204,-12709,-2442,13613
237006,walking,-1304,-708,-16984,15421,11732,-9637
237507,walking,3748,-120,-21304,-12729,7536,-7356
238008,walking,-3120,-1164,-15460,-1684,-4509,11546
238509,walking,-316,828,-21380,4354,9709,-20526
239010,walking,2244,484,-18444,8103,-3224,-12773
239511,walking,-2992,-668,-20792,-7590,3611,19474
240012,walking,3152,1040,-21324,15324,4993,-18645
240513,walking,-1720,2128,-18964,1704,-1108,4856
241014,walking,-2868,1232,-19256,-3746,3385,25129
241515,walking,1996,3584,-21676,4258,2232,-3467
242016,walking,924,572,-17820,1137,-613,5393
242517,walking,428,-120,-15384,-1979,266,20959
243018,walking,-3172,216,-18504,-5292,-11851,5354
243519,walking,-1148,2248,-17764,-3407,1530,4169
244020,walking,-5540,332,-21728,7863,5795,-2360
244521,walking,-3524,-1184,-20388,-19391,-7776,13591
245022,walking,-3372,3904,-24420,12396,16519,-4321
245523,walking,272,1348,-15452,-456,-3906,-5780
246024,walking,-3884,2852,-19340,-3013,6414,15174
246525,walking,2720,2740,-13208,13122,992,-6360
247026,walking,-1416,2508,-15416,-674,-1135,-10134
247527,walking,-268,1844,-15956,-10456,-4664,5691
248028,walking,-2284,740,-17932,10078,-2371,-14116
248529,walking,-1104,140,-18156,-1176,1202,-12998
249030,walking,-592,376,-17684,-9265,-1612,4703
249531,walking,-1576,2560,-13592,3376,-7331,-12183
250032,walking,-2428,632,-19816,-379,5052,9454
250533,walking,1476,10652,-15620,-13438,-6134,12460
251034,walking,3840,1824,-15720,10048,260,-16409
251535,walking,6340,3016,-17572,8581,4573,-1126
252036,walking,648,644,-16652,-18669,-3451,7592
252537,walking,-4656,-552,-20724,8479,11464,-5970
253038,walking,1784,7928,-16756,-10604,-3136,-23264
253539,walking,-2828,-468,-13840,-6426,-6760,-6444
254040,walking,-772,3972,-17200,5615,4196,3905
254541,walking,16,-108,-19064,-17171,-8749,17541
255042,walking,9672,684,-13524,17628,8070,-28496
255543,walking,2152,3132,-12020,1151,4729,-11834
256044,walking,29340,-20728,-32768,-19332,-10577,32767
256545,walking,-3552,5532,-14576,651,3967,-29698
257046,walking,-8596,7388,-14724,1100,1276,8682
257547,walking,-4600,1012,-14568,2709,-3993,3149
258048,walking,-1920,1960,-11252,10050,8253,-27376
258549,walking,580,5948,-20380,-3771,-8908,-12547
259050,walking,-6524,-1000,-11212,-2479,4860,9720
259551,walking,-964,5676,-8428,13632,44,17593
260052,walking,-3032,-6708,-21476,-13366,-11436,4059
260553,walking,-4948,-3096,-19488,7629,6912,-14498
261054,walking,-1976,-2872,-14292,-7763,1105,-17696
261555,walking,-4800,572,-16220,2746,-2706,-14569
262056,walking,-1900,408,-15852,-2851,426,3636
262557,walking,-2920,-708,-14752,315,-6529,5459
263058,walking,-7180,3456,-12964,1547,-9475,12236
263559,walking,-2120,2044,-18316,6107,-84,-4143
264060,walking,-6208,-1992,-15476,3322,656,-11686
264561,walking,-3584,-1400,-14604,-8210,95,9480
265062,walking,-2036,-536,-15092,416,-9760,10773
265563,walking,-3524,476,-16812,5548,3058,5328
266064,walking,-9124,-3228,-17988,-8807,-691,-8287
266565,walking,-4264,996,-19128,137,10122,-10734
267066,walking,-1112,-1492,-14656,-2465,-2433,-7231
267567,walking,160,-3592,-15996,-5455,-382,8730
268068,walking,-5196,5124,-17492,-616,1652,-2722
268569,walking,-688,1824,-19256,3659,7110,-763
269070,walking,-356,3356,-18596,9881,329,-5385
269571,walking,-956,-17472,-29804,8472,-32768,518
